KESİNTİ_NO,cagri_count
2332707,9.196094772121183
2359188,3.2730918776281652
2319895,5.550999290382764
2348909,4.016570884576743
2357486,4.113560352410891
2339758,21.59880214734819
2365667,816.8340417727711
2362615,10.654570486098548
2338203,50.31970694027792
2337285,0.38131953405181246
2343259,4.189288544954294
2360304,3.1848995065758383
2359871,0.0
2357874,1.9873690204022394
2351895,30.86503855799495
2353051,23.29492939097742
2351235,8.919702475904169
2333052,8.959586598123874
2345612,3.5307487705522385
2318397,19.666957442331135
2322459,5.335347429164922
2353841,2.8992906091769823
2346891,4.985485862984223
2361718,256.34731615905184
2343318,144.35043203811315
2343322,142.20802020668125
2343338,149.18445782384794
2362993,38.57479810364078
2332930,13.834480958515138
2320491,56.106607826932915
2362497,9.943083159019606
2353925,5.417369064233121
2321525,0.0
2338090,5.509460391487575
2361868,5.004871259133895
2350842,15.473665377734672
2335480,7.641911871358328
2356304,73.16884156183842
2354157,21.737435954958112
2317293,92.78365158876355
2363659,10.838102618564754
2318080,1.2108896660090838
2361896,48.09561451984979
2315870,13.007312484525619
2360672,24.96091501484917
2360689,6.766119957025604
2345411,10.756102149360744
2358938,3.519956787440443
2320089,6.6670172931819485
2320111,66.04148111610152
2340558,6.42448061473016
2316518,2.9140486514125294
2340600,7.479834180767978
2340732,12.024123533971864
2340670,0.586503595888055
2321531,16.66344665480034
2342209,1.6908711047686786
2347624,16.032636643859686
2321420,9.653149810075018
2316561,23.755166414272296
2317909,5.279467188966484
2322169,0.1782179525055769
2347534,14.638521787555284
2357585,27.109391703808065
2343060,3.8073243859656936
2339029,60.922293564871474
2349342,30.115339060240622
2335540,0.528233215821584
2364240,4.0289189193555925
2321570,3.620884035198928
2320694,0.0
2320943,1.383374597379555
2317558,9.263737096200607
2336509,4.880493580572021
2360932,3.139980698448847
2319184,40.50796408083166
2317236,5.105352588171518
2316644,2.0868687227986467
2333374,0.059423054244771234
2342421,5.38179512233041
2365423,3.454931014697932
2345031,0.0
2337068,15.162370678249456
2355743,1.9513784742735096
2348160,0.0
2355629,4.482959299966294
2352906,16.725292326386107
2346616,16.795621434572045
2342211,4.1820023243529025
2365800,73.92961995055926
2356662,2.7685492815472084
2343416,7.721914548810453
2356592,21.086425124541762
2343756,0.0
2347096,7.2049451281684895
2316647,0.0
2355166,2.1085827269964548
2356668,5.792476457459561
2356445,130.30396811123094
2317273,9.477661656213767
2317280,1.2647904938607015
2359912,2.8363077195599398
2351200,3.976376950095879
2338043,6.698399045275424
2356636,113.85836584820248
2347156,0.3407450081072357
2348959,2.8886887848843323
2316649,2.5487942921353905
2320764,19.369873156693643
2337065,3.91677141735442
2337999,1.8980771345181116
2334737,5.458981993065047
2342645,8.439615312291924
2319931,3.1753500549016973
2355426,8.021481879204105
2356718,9.25979841910585
2348904,2.7550698833084426
2358049,308.55097404835726
2319887,3.148569896808854
2334242,3.3578163954199054
2338828,0.9675876261552816
2366100,7.867913634949541
2319134,15.227953654359611
2340553,4.948925313941389
2362154,0.0
2319032,1.2901547702556726
2317098,0.6186895595395057
2320976,0.9101505732001791
2316304,7.378078304072017
2359864,3.10509804781742
2359232,9.951197562672338
2334261,0.0
2354411,3.724382133382628
2354457,8.487272172267
2343382,0.0
2340611,16.67158472204472
2321651,9.613045034909199
2338817,3.2510265260209796
2359338,4.5918137873890625
2351633,7.3783533139988915
2337791,13.7635202653055
2343656,9.919515060416607
2338661,0.4956731305617803
2355016,14.618067246335913
2319333,0.2679433492380531
2334461,9.777474504340827
2317269,0.0
2366146,3.277726570875747
2319128,6.336094624025916
2360098,12.316298943623188
2360020,9.83246858642585
2360039,9.83246858642585
2318768,5.040658977544796
2341507,3.6608681316551324
2347643,83.51751930127031
2348384,8.294314416201619
2338174,7.503616305517293
2358726,11.488076832170313
2318901,14.659977376736208
2339836,24.936879841465622
2320305,0.0
2365932,3.3367470469186693
2353479,9.879214979462725
2359687,6.211420901478528
2359297,9.963497862588893
2316531,19.180738201284022
2355266,2.8253869461554597
2357428,11.926096997631987
2355111,17.6124659479557
2355103,2.4410620138209764
2337993,32.59533793222092
2358745,5.024427785713391
2316505,1.5777618142352234
2354326,6.150407757343824
2353941,0.7792134773077256
2354311,6.780821514050529
2333573,3.4686991883367075
2345463,1.065274617387337
2332658,0.8248451261641317
2355610,10.085907660707482
2355507,1.6671795118940882
2358337,0.9349902067285045
2348170,0.0
2338969,1.703670492382534
2339011,2.4223301594706097
2358252,13.692831057057528
2336053,13.73074654045774
2357703,6.763519980417933
2347546,13.956391560892772
2351666,3.0461247470813517
2317817,4.0766608135641995
2320413,2.4704672228210867
2319372,2.7132730023457285
2354143,7.079642957532346
2320446,8.881450265369935
2364766,1.939577323322988
2361301,0.6724848813018748
2366008,1.8048082846629732
2347370,26.818844297112204
2352462,3.8682715282318583
2321815,3.617882932231705
2343761,5.219427886835763
2345968,1.3891936790341077
2319173,2.5107266119712732
2332914,13.65931540510844
2318668,6.394096110661824
2334727,21.087722843481984
2355112,3.564379958637779
2355108,170.96165291859407
2338976,5.385246587241786
2348750,3.220488231824133
2333507,0.030682284719547065
2338295,3.8180734052177185
2319830,6.584660546872964
2315873,4.680674400378011
2360716,8.954170854653956
2348414,7.558336361232978
2349717,5.0666947365526225
2345749,2.1742661791305666
2343210,2.9470244893279065
2335189,5.815410853770449
2358145,4.029361994297223
2342294,6.383707736257058
2354759,40.336993621930965
2348146,2.7765256366167614
2359923,17.535107747538667
2365445,85.57771914793769
2337305,3.8601853760940625
2320338,3.6852208321618063
2343406,3.6504512976073147
2338062,5.218665069942194
2338307,0.0
2349910,59.19911093920282
2349847,27.542098064156757
2358241,46.60349328926723
2332547,238.42432891403908
2354716,57.04231002130229
2335347,6.474129654388294
2317329,6.68613339684868
2356920,11.245366492135057
2361754,6.5940994092675975
2345201,3.065877372651248
2350915,11.990638898108088
2342138,5.31490969639488
2358755,161.73559804784736
2320901,7.956610939105325
2335453,5.997778728779423
2340026,6.420493490317696
2320920,13.683739661862887
2333585,64.63272446181406
2317937,0.7872827079566518
2317873,6.606093575415973
2337089,11.00863794905469
2344148,20.26782925802928
2356159,13.42375205410607
2349149,4.085647197835701
2361852,6.073109736349086
2349168,21.737433317547435
2358012,3.3450806983072225
2343090,7.0463042340028545
2351554,3.7996407846394975
2321312,0.40485153816102554
2343839,0.7592616118940098
2350882,5.439349278501621
2338250,1.6557478901876428
2342755,1.5642962788951047
2317290,0.0
2352980,2.645114969919345
2342165,0.0
2350535,0.0
2343168,1.407461826526934
2354475,3.9264570067134565
2354722,9.027681681164887
2354340,8.208689720177164
2354140,0.0
2361957,3.1143254963478464
2332895,0.0
2316375,1.1788521086336359
2320038,1.0314714550429476
2361170,2.6189570432132427
2334498,41.46654266338214
2343612,4.861319246687232
2354294,12.10641440656996
2354276,1.7558056100365038
2353668,1.281577312858138
2353045,3.7332379943465863
2349426,1.4685145166132851
2343727,2.8171152500450023
2337959,0.0
2318662,5.798772559928321
2364272,3.1307592670549207
2320045,17.388781388710285
2362579,60.554917480285795
2352614,18.762444449579313
2320057,17.2684088060372
2320078,3.4379931718673733
2352641,15.216013130843445
2360920,0.0
2351251,2.903140352256128
2321441,10.251263989006919
2353948,3.281922969059149
2353648,0.0
2354725,7.178875949000101
2334663,2.066969096651293
2341725,0.9458943819533101
2321594,2.151897005335968
2358051,11.388085504836223
2361143,9.589712257528308
2362601,7.025418281132034
2333019,0.7265100220427291
2318971,0.3754836347512666
2317743,6.993536703355266
2355819,25.797429514179672
2341603,6.491512801068539
2341051,17.132006343992312
2360083,10.675649572481628
2318926,0.20915997560167207
2321674,0.3333730560429839
2362046,1.6216137552013439
2338052,0.5020653842960942
2352049,0.1579519078642037
2321286,15.894620255646247
2348775,1.1332218355695163
2344806,2.373186265389656
2319341,1.4859845329595927
2319019,0.34791353382811824
2358537,162.4660032893271
2338686,6.094378887542422
2341200,2.187794468517912
2344719,7.12226337214383
2340106,5.270227569816422
2352652,53.42861252240468
2363780,4.855974157832873
2358596,0.5066975435275066
2334123,49.88988597265844
2321506,11.33595225981763
2342208,16.311132777798978
2342221,4.1820023243529025
2357621,5.45700757724505
2357954,0.430944166583144
2357549,13.978286446288116
2356388,16.29618730593804
2345056,8.574434768013731
2341711,12.912527875812579
2342984,0.9825414484078004
2349801,4.662866697329717
2334114,50.926560217903535
2345305,2.922146701056622
2344450,1.953809168375813
2361502,4.900775595996278
2346443,0.9856405074695587
2363501,11.260798775757037
2357624,40.893601662462714
2354079,8.874800807883359
2321528,0.0
2321513,0.0
2351311,19.66482459552996
2344654,0.0
2362976,0.5581141981854314
2344830,8.361760718768435
2317319,8.158649286139632
2334623,15.83133261990322
2354104,4.268283074757872
2354152,0.6356377007570538
2343376,0.30943503084945945
2354153,0.5443031613654298
2347612,1.3860942253051107
2343602,4.583140249959409
2345638,11.358554968858348
2341623,77.70855757470798
2347310,65.09205060454953
2317964,1.8450627982275094
2358895,76.99847856375442
2361362,4.1024339217914
2362329,1.6983545371118383
2361719,52.71420133059168
2338132,12.149021185063383
2346797,62.77115052248965
2333796,14.156632352128012
2319405,14.156632352128012
2356713,3.88320688296944
2364653,1.5590270921772191
2365307,0.49590814979581876
2363226,1.5590270921772191
2349773,7.871036585039565
2365792,376.3108836601452
2357125,5.1162073837428235
2318565,7.429202950377342
2320812,22.37192913581791
2344311,45.71226159265273
2355324,10.973014668758843
2340581,5.79651146861023
2352568,52.93642241443634
2316183,8.467681093546494
2357617,39.490129744795674
2364226,1.3746766757713078
2338387,9.35674845549863
2362635,3.2474376448346245
2334198,9.092148999618804
2332801,2.8667315834159073
2350269,8.055524332969133
2364594,2.7518951560748177
2321592,0.7766347238892901
2354139,0.2274564892401192
2357246,0.25330239658426534
2334343,1.2698830024153205
2334422,1.2698830024153205
2354149,0.5443031613654298
2354150,0.8713992829909485
2339300,0.0
2332911,0.0
2360935,0.9253828927484218
2354151,0.5271844973305557
2347198,1.313179417879793
2352939,2.3518938625879655
2361515,11.918326359933777
2319598,0.8249149417689992
2357487,10.328496888628965
2364220,4.591648534008349
2316802,22.258119526788914
2354288,9.730716051611834
2348391,64.76629111620952
2355659,4.045878511679933
2361368,3.1453292880057275
2355194,6.241584815031876
2317123,75.38890634748246
2349389,5.174249711526954
2333512,45.77953692412922
2350608,10.567516213205387
2365325,17.730773059374467
2320271,0.0
2361487,7.771463597412339
2341180,8.895611881710108
2362750,0.8515208503025866
2356674,17.667221770482833
2346834,3.159694258035374
2346983,2.6284417954122055
2349621,1.879342503831141
2345888,4.0986314064051586
2320343,1.1512903033319906
2361695,3.637757810861094
2361694,4.988093440748398
2355306,3.8880787743922594
2350813,12.625442872261615
2358008,4.827828287659915
2316742,0.4220252312869753
2340667,0.39636036833713734
2358004,12.754761753952026
2363914,0.5441557014022756
2340009,0.6666218015990069
2334675,5.069578577891423
2359831,7.799059109788203
2355128,3.4273482969740976
2334354,0.8647863419420132
2334757,0.0
2351839,5.237377819947509
2342600,1.630474145691815
2342783,1.0217510122346056
2342706,4.577592348602949
2342753,4.43378478239694
2350067,0.08980886885296831
2335903,1.0817202066296816
2317961,10.186794260567515
2344130,11.17812015142658
2334077,2.0835514797114882
2320712,16.96733331968946
2362941,3.9264468364540632
2345752,20.39293313690275
2361148,3.095985519740207
2353806,2.9280350580543963
2318090,2.2752853098631216
2361748,14.372000869474256
2363083,38.829008763850986
2344598,31.043901317163446
2341751,5.990776928405938
2350187,6.804994917655017
2345517,3.3137370408254356
2342151,4.564964318635443
2363053,2.3512632139079184
2340995,9.176681009343184
2358344,11.312821648540627
2361613,5.735545333281457
2350644,1.9950630688112987
2364431,2.0490356501774074
2354943,1.6646384840656125
2362132,0.0
2361060,1.7866652323605334
2317688,2.874469127556717
2345942,4.706943743335152
2366059,5.275095061234904
2343996,0.6911016721160349
2353090,1.34633767083996
2361996,7.5228329109176295
2343840,0.6820897116840517
2361097,0.6604159062473202
2358473,13.157468858551946
2316045,16.9284438765254
2340566,4.4192894995466485
2354819,7.8384226455713115
2357777,0.16458506776592893
2357778,0.10794400549684731
2357779,0.16458506776592893
2350063,0.08980886885296831
2334339,0.01509703823522915
2316467,10.527376406362961
2362965,0.23556031127078333
2332903,0.0
2362504,9.8621018921397
2355922,10.346052866096654
2357048,11.319579635341361
2361453,0.10794400549684731
2359919,9.90589711879814
2352132,0.6362008693675227
2361767,0.16458506776592893
2350106,0.5651986745275668
2334448,0.01509703823522915
2340654,1.0914535852496992
2319997,4.994768647984835
2365278,2.8530415037633854
2345426,0.0
2319851,0.0
2319970,2.8277320914907977
2318942,2.01071948938855
2344554,1.6318218429220193
2316475,5.3037161956226955
2341275,0.13506544138671858
2318695,0.0
2340014,8.533007622549375
2341212,28.30850490051116
2316675,0.0
2363089,8.681519950678968
2338358,32.715634619219855
2316316,9.120057927682147
2341195,0.0
2357782,0.10794400549684731
2350011,0.0
2350062,0.0
2357671,0.0
2350027,0.5378893703344731
2358157,2.081214292581511
2358213,0.0
2350250,0.5651986745275668
2350028,0.5378893703344731
2357530,11.748713453149865
2359427,14.54949246735545
2360820,47.595095237454835
2348758,2.574865301245696
2361662,72.95332216204153
2351014,32.83231393320523
2320766,30.03809892631665
2355098,7.1692585339040935
2320908,26.468579066186873
2360774,9.069619299677244
2345044,2.8320345676797336
2356675,1.999780979320713
2360996,24.73691625085392
2354224,0.5651986745275668
2332913,2.9311348037946647
2354307,6.971212702018799
2351529,35.100697359712655
2350976,15.642040251106883
2335419,17.440014979037382
2353808,8.976873667606947
2339361,41.6599826477774
2342826,53.74484949159095
2355116,4.871802420291059
2321542,10.108006094636009
2348118,4.789078881064194
2363675,43.06450170652065
2318697,5.026180349386797
2358206,0.0
2335982,8.766679032082253
2349843,0.663076519508013
2319579,4.037309532643279
2356714,17.41279504594227
2356716,7.915269234641679
2353023,8.710815588579157
2352618,0.020961664100468666
2336528,0.2639833536144617
2365729,7.7989138415853745
2321567,12.043714340606579
2365964,30.13944505685555
2362083,8.203021451714212
2355469,3.332921816696241
2360893,5.503977087679348
2339294,3.3969743530388694
2320752,38.284092696319064
2343162,3.1840567927420302
2355648,3.5651636602358474
2319102,3.0419082565542115
2346969,0.23587055540876053
2349467,0.0
2334702,0.0
2358281,3.139980698448847
2358488,11.747142309636422
2351972,2.8070685189683457
2321571,2.0434527320485474
2363221,3.0157676180075352
2317317,2.150921302479942
2361443,4.610257429046432
2354797,3.1710688693381344
2319314,15.465006763307292
2321679,5.070580156140158
2356434,16.86166676630408
2320975,2.4935604701704186
2361766,8.152526334267794
2361659,7.032033875040328
2357161,6.747874386948668
2363279,2.2872002350495553
2363660,3.1400592634116804
2318559,64.00770170119068
2361488,104.03207391865209
2320884,0.0
2321318,2.440695657654524
2347250,181.06216812645482
2352453,1.1849320230997016
2346156,0.3223928950029252
2346331,0.3369333727880595
2317905,1.6322794212570875
2317530,0.0
2337952,0.0
2334734,0.0
2353036,0.8471502116973368
2342841,0.663076519508013
2359293,1.1508880263618435
2319113,77.78786998096177
2340020,17.36208286662525
2337527,2.8366753223142256
2320704,1.0851503235692976
2349996,2.6115298597899566
2319846,9.284668061553994
2366148,7.758972129572886
2358528,7.785055502088048
2363620,15.60001299148213
2366045,5.983516619118846
2352492,25.989055835203267
2361839,2.393802549716868
2317520,2.0434527320485474
2347726,8.880038240731794
2320670,2.1979716392980757
2320917,2.1377122055188558
2337269,2.343029311796337
2336479,1.0851503235692976
2317856,3.4843229847761945
2350579,1.7064166725421428
2365530,0.0
2361636,3.7780317401754324
2318029,2.1377122055188558
2339233,4.766450249695078
2364830,6.11297512418092
2349454,3.969863539021347
2353677,3.8173442292563644
2334395,7.491282657188528
2343929,2.7427647374859423
2319130,77.8083562557901
2365648,719.0983449487518
2342478,4.39645178805071
2347264,11.374146231770236
2347701,7.052933016850886
2365302,2.431420960918095
2317654,16.341960364786562
2358137,28.841594865727696
2347063,17.428466615819396
2350008,0.0
2352282,21.11760707173834
2320501,0.0
2354018,4.15052741844184
2361049,5.615216606871908
2346842,3.816798272260396
2354758,4.319646095557879
2317074,1.179494709105037
2321641,13.833804105511138
2334366,2.5789023723327666
2333384,2.196047909962431
2334863,8.28126158308961
2361639,12.409462992607482
2337171,20.729980152522263
2342641,4.138274561988014
2349274,4.403376898293158
2337929,5.313866460406446
2322492,2.2000676959880274
2361739,3.345710674330281
2357494,7.057427599006627
2321319,2.0005453210685102
2360708,0.0
2346732,16.524679302262296
2362175,8.293051663253117
2343722,4.982588482166933
2344979,70.36632296194063
2317346,2.1377122055188558
2348166,5.379989407526801
2316872,8.264145806114099
2345861,87.31166572133999
2359872,7.153617371737036
2362613,1.8707455502707293
2361745,2.431420960918095
2336300,174.4987453555944
2363936,3.420766690778065
2320891,15.408236562790655
2347858,3.221743569164629
2344259,3.8893340891102626
2319668,22.280181592020792
2364557,4.267956515576351
2360501,2.2641492529685645
2320677,2.5272279043973294
2343631,3.4965991265018457
2363799,3.7599712579909905
2354609,3.6762352249384813
2352338,21.246702434849347
2349084,14.455488808893387
2318484,420.1182979046916
2335964,3.6144064942324765
2336034,10.339904735663929
2358150,8.091085286619021
2351798,11.50685753876588
2317116,6.051820216292764
2356038,6.661279717708584
2359333,38.588988491065585
2360186,2.405872931204728
2349656,2.7944161564785066
2338067,2.7407076044381897
2334700,16.03462002001023
2333722,2.563019100187087
2358227,2.828511337564478
2339043,31.090662560888735
2353469,46.938264528594935
2342742,32.5548343495399
2333455,12.730090559481571
2348950,12.311926125042937
2340863,5.641075313094815
2318883,2.2569668826760076
2353014,4.426631085075645
2364542,19.025544995000367
2364774,18.94021932852044
2343223,2.3118290253050593
2350703,5.500834552379666
2343250,5.604647389246581
2361816,7.8888462777968344
2361812,5.595262421525744
2360597,3.7906841026652747
2365635,4.4036073273341385
2344254,3.2643319366096
2334262,6.284812382687075
2321372,10.508245801194994
2342091,4.33829563467297
2360707,10.227562122104265
2341067,11.126979539073847
2363969,2.3202619079284874
2338122,2.7407076044381897
2335731,2.581945237330765
2322313,2.346958704129907
2347497,19.81221793181648
2355013,21.115177326968496
2357091,4.28020732533622
2340067,3.9155653964601655
2361732,115.03058187266583
2335989,8.65583652587477
2351775,4.550225191913627
2355701,5.714615971485023
2348007,8.834695226141696
2343407,4.861099572172253
2358066,5.252765003749827
2342991,5.523589180258971
2356490,3.2088940921626987
2358420,1.0013507814908442
2336702,4.173218721590293
2343068,1.2939716147518634
2343224,3.7922864978629494
2342484,8.144578025161149
2335665,14.96566792717769
2357577,9.150917296337099
2357660,14.900241439912568
2362725,6.335320697174784
2342343,9.531951149004405
2358249,9.529385158566635
2350123,9.405805763866654
2342239,9.218478310250447
2341756,8.851056055159605
2341797,5.783020089357235
2357503,36.17228389510485
2353211,8.359229888606315
2358434,12.181844908677867
2338630,6.47056730392194
2343000,0.0
2344677,1.9628838809812101
2347535,3.277534525638372
2364847,0.9798803475843905
2319510,3.618964989491303
2346467,25.834877351683144
2357578,42.97852750769581
2333924,2.880285323633858
2350654,3.4137216022566843
2344925,7.283268999786707
2360015,52.110889772665246
2333869,1.6351236142649437
2341644,6.611913301266869
2359997,3.3959243549835914
2341729,8.164580746800262
2345048,5.737757643071621
2320742,0.9951978670355168
2336840,0.0
2317156,0.9951978670355168
2341216,0.0
2365871,0.0
2345929,1.9248536048451332
2349407,1.7830575333846495
2356664,116.33283896908104
2319799,3.9853722580007394
2340679,0.13506544138671858
2316110,2.029619897577643
2346791,3.0380626947775475
2342391,9.551216977362492
2342172,0.05877252259316175
2362426,6.02656122630177
2359786,5.141610687532593
2336113,4.535157264124136
2315900,7.547860100090682
